station_id,day_type,hour_of_day,predicted_crowd_level,minutes_until_next_train,is_operating
AG8,Weekend,14,3,1,True
AG8,Weekend,15,3,4,True
AG8,Weekend,16,3,0,True
AG8,Weekend,17,3,0,True
AG8,Weekend,18,3,0,True
AG8,Weekend,19,3,0,True
AG8,Weekend,20,2,4,True
AG8,Weekend,21,2,0,True
AG8,Weekend,22,2,0,True
AG8,Weekend,23,2,0,True
AG9,Weekday,0,1,-1,False
AG9,Weekday,1,1,-1,False
AG9,Weekday,2,1,-1,False
AG9,Weekday,3,1,-1,False
AG9,Weekday,4,1,-1,False
AG9,Weekday,5,1,-1,False
AG9,Weekday,6,2,0,True
AG9,Weekday,7,5,0,True
AG9,Weekday,8,5,0,True
AG9,Weekday,9,2,0,True
AG9,Weekday,10,2,3,True
AG9,Weekday,11,2,6,True
AG9,Weekday,12,2,2,True
AG9,Weekday,13,2,5,True
AG9,Weekday,14,2,1,True
AG9,Weekday,15,2,4,True
AG9,Weekday,16,2,0,True
AG9,Weekday,17,5,0,True
AG9,Weekday,18,5,0,True
AG9,Weekday,19,2,0,True
AG9,Weekday,20,2,4,True
AG9,Weekday,21,2,0,True
AG9,Weekday,22,2,0,True
AG9,Weekday,23,2,0,True
AG9,Weekend,0,1,-1,False
AG9,Weekend,1,1,-1,False
AG9,Weekend,2,1,-1,False
AG9,Weekend,3,1,-1,False
AG9,Weekend,4,1,-1,False
AG9,Weekend,5,1,-1,False
AG9,Weekend,6,2,0,True
AG9,Weekend,7,2,0,True
AG9,Weekend,8,2,0,True
AG9,Weekend,9,2,0,True
AG9,Weekend,10,3,3,True
AG9,Weekend,11,3,6,True
AG9,Weekend,12,3,2,True
AG9,Weekend,13,3,5,True
AG9,Weekend,14,3,1,True
AG9,Weekend,15,3,4,True
AG9,Weekend,16,3,0,True
AG9,Weekend,17,3,0,True
AG9,Weekend,18,3,0,True
AG9,Weekend,19,3,0,True
AG9,Weekend,20,2,4,True
AG9,Weekend,21,2,0,True
AG9,Weekend,22,2,0,True
AG9,Weekend,23,2,0,True
BRT1,Weekday,0,1,-1,False
BRT1,Weekday,1,1,-1,False
BRT1,Weekday,2,1,-1,False
BRT1,Weekday,3,1,-1,False
BRT1,Weekday,4,1,-1,False
BRT1,Weekday,5,1,-1,False
BRT1,Weekday,6,4,0,True
BRT1,Weekday,7,5,0,True
BRT1,Weekday,8,5,0,True
BRT1,Weekday,9,1,0,True
BRT1,Weekday,10,1,3,True
BRT1,Weekday,11,1,6,True
BRT1,Weekday,12,1,2,True
BRT1,Weekday,13,1,5,True
BRT1,Weekday,14,1,1,True
BRT1,Weekday,15,1,4,True
BRT1,Weekday,16,1,0,True
BRT1,Weekday,17,3,0,True
BRT1,Weekday,18,3,0,True
BRT1,Weekday,19,3,0,True
BRT1,Weekday,20,1,4,True
BRT1,Weekday,21,1,0,True
BRT1,Weekday,22,1,0,True
BRT1,Weekday,23,1,0,True
BRT1,Weekend,0,1,-1,False
BRT1,Weekend,1,1,-1,False
BRT1,Weekend,2,1,-1,False
BRT1,Weekend,3,1,-1,False
BRT1,Weekend,4,1,-1,False
BRT1,Weekend,5,1,-1,False
BRT1,Weekend,6,1,0,True
BRT1,Weekend,7,1,0,True
BRT1,Weekend,8,1,0,True
BRT1,Weekend,9,1,0,True
BRT1,Weekend,10,2,3,True
BRT1,Weekend,11,2,6,True
BRT1,Weekend,12,2,2,True
BRT1,Weekend,13,2,5,True
BRT1,Weekend,14,2,1,True
BRT1,Weekend,15,2,4,True
BRT1,Weekend,16,2,0,True
BRT1,Weekend,17,2,0,True
BRT1,Weekend,18,2,0,True
BRT1,Weekend,19,2,0,True
BRT1,Weekend,20,2,4,True
BRT1,Weekend,21,1,0,True
BRT1,Weekend,22,1,0,True
BRT1,Weekend,23,1,0,True
BRT2,Weekday,0,1,-1,False
BRT2,Weekday,1,1,-1,False
BRT2,Weekday,2,1,-1,False
BRT2,Weekday,3,1,-1,False
BRT2,Weekday,4,1,-1,False
BRT2,Weekday,5,1,-1,False
BRT2,Weekday,6,4,0,True
BRT2,Weekday,7,5,0,True
BRT2,Weekday,8,5,0,True
BRT2,Weekday,9,1,0,True
BRT2,Weekday,10,1,3,True
BRT2,Weekday,11,1,6,True
BRT2,Weekday,12,1,2,True
BRT2,Weekday,13,1,5,True
BRT2,Weekday,14,1,1,True
BRT2,Weekday,15,1,4,True
BRT2,Weekday,16,1,0,True
BRT2,Weekday,17,3,0,True
BRT2,Weekday,18,3,0,True
BRT2,Weekday,19,3,0,True
BRT2,Weekday,20,1,4,True
BRT2,Weekday,21,1,0,True
BRT2,Weekday,22,1,0,True
BRT2,Weekday,23,1,0,True
BRT2,Weekend,0,1,-1,False
BRT2,Weekend,1,1,-1,False
BRT2,Weekend,2,1,-1,False
BRT2,Weekend,3,1,-1,False
BRT2,Weekend,4,1,-1,False
BRT2,Weekend,5,1,-1,False
BRT2,Weekend,6,1,0,True
BRT2,Weekend,7,1,0,True
BRT2,Weekend,8,1,0,True
BRT2,Weekend,9,1,0,True
BRT2,Weekend,10,2,3,True
BRT2,Weekend,11,2,6,True
BRT2,Weekend,12,2,2,True
BRT2,Weekend,13,2,5,True
BRT2,Weekend,14,2,1,True
BRT2,Weekend,15,2,4,True
BRT2,Weekend,16,2,0,True
BRT2,Weekend,17,2,0,True
BRT2,Weekend,18,2,0,True
BRT2,Weekend,19,2,0,True
BRT2,Weekend,20,2,4,True
BRT2,Weekend,21,1,0,True
BRT2,Weekend,22,1,0,True
BRT2,Weekend,23,1,0,True
BRT3,Weekday,0,1,-1,False
BRT3,Weekday,1,1,-1,False
BRT3,Weekday,2,1,-1,False
BRT3,Weekday,3,1,-1,False
BRT3,Weekday,4,1,-1,False
BRT3,Weekday,5,1,-1,False
BRT3,Weekday,6,4,0,True
BRT3,Weekday,7,5,0,True
BRT3,Weekday,8,5,0,True
BRT3,Weekday,9,1,0,True
BRT3,Weekday,10,1,3,True
BRT3,Weekday,11,1,6,True
BRT3,Weekday,12,1,2,True
BRT3,Weekday,13,1,5,True
BRT3,Weekday,14,1,1,True
BRT3,Weekday,15,1,4,True
BRT3,Weekday,16,1,0,True
BRT3,Weekday,17,3,0,True
BRT3,Weekday,18,3,0,True
BRT3,Weekday,19,3,0,True
BRT3,Weekday,20,1,4,True
BRT3,Weekday,21,1,0,True
BRT3,Weekday,22,1,0,True
BRT3,Weekday,23,1,0,True
BRT3,Weekend,0,1,-1,False
BRT3,Weekend,1,1,-1,False
BRT3,Weekend,2,1,-1,False
BRT3,Weekend,3,1,-1,False
BRT3,Weekend,4,1,-1,False
BRT3,Weekend,5,1,-1,False
BRT3,Weekend,6,1,0,True
BRT3,Weekend,7,1,0,True
BRT3,Weekend,8,1,0,True
BRT3,Weekend,9,1,0,True
BRT3,Weekend,10,2,3,True
BRT3,Weekend,11,2,6,True
BRT3,Weekend,12,2,2,True
BRT3,Weekend,13,2,5,True
BRT3,Weekend,14,2,1,True
BRT3,Weekend,15,2,4,True
BRT3,Weekend,16,2,0,True
BRT3,Weekend,17,2,0,True
BRT3,Weekend,18,2,0,True
BRT3,Weekend,19,2,0,True
BRT3,Weekend,20,2,4,True
BRT3,Weekend,21,1,0,True
BRT3,Weekend,22,1,0,True
BRT3,Weekend,23,1,0,True
BRT4,Weekday,0,1,-1,False
BRT4,Weekday,1,1,-1,False
BRT4,Weekday,2,1,-1,False
BRT4,Weekday,3,1,-1,False
BRT4,Weekday,4,1,-1,False
BRT4,Weekday,5,1,-1,False
BRT4,Weekday,6,4,0,True
BRT4,Weekday,7,5,0,True
BRT4,Weekday,8,5,0,True
BRT4,Weekday,9,1,0,True
BRT4,Weekday,10,1,3,True
BRT4,Weekday,11,1,6,True
BRT4,Weekday,12,1,2,True
BRT4,Weekday,13,1,5,True
BRT4,Weekday,14,1,1,True
BRT4,Weekday,15,1,4,True
BRT4,Weekday,16,1,0,True
BRT4,Weekday,17,3,0,True
BRT4,Weekday,18,3,0,True
BRT4,Weekday,19,3,0,True
BRT4,Weekday,20,1,4,True
BRT4,Weekday,21,1,0,True
BRT4,Weekday,22,1,0,True
BRT4,Weekday,23,1,0,True
BRT4,Weekend,0,1,-1,False
BRT4,Weekend,1,1,-1,False
BRT4,Weekend,2,1,-1,False
BRT4,Weekend,3,1,-1,False
BRT4,Weekend,4,1,-1,False
BRT4,Weekend,5,1,-1,False
BRT4,Weekend,6,1,0,True
BRT4,Weekend,7,1,0,True
BRT4,Weekend,8,1,0,True
BRT4,Weekend,9,1,0,True
BRT4,Weekend,10,2,3,True
BRT4,Weekend,11,2,6,True
BRT4,Weekend,12,2,2,True
BRT4,Weekend,13,2,5,True
BRT4,Weekend,14,2,1,True
BRT4,Weekend,15,2,4,True
BRT4,Weekend,16,2,0,True
BRT4,Weekend,17,2,0,True
BRT4,Weekend,18,2,0,True
BRT4,Weekend,19,2,0,True
BRT4,Weekend,20,2,4,True
BRT4,Weekend,21,1,0,True
BRT4,Weekend,22,1,0,True
BRT4,Weekend,23,1,0,True
BRT5,Weekday,0,1,-1,False
BRT5,Weekday,1,1,-1,False
BRT5,Weekday,2,1,-1,False
BRT5,Weekday,3,1,-1,False
BRT5,Weekday,4,1,-1,False
BRT5,Weekday,5,1,-1,False
BRT5,Weekday,6,4,0,True
BRT5,Weekday,7,5,0,True
BRT5,Weekday,8,5,0,True
BRT5,Weekday,9,1,0,True
BRT5,Weekday,10,1,3,True
BRT5,Weekday,11,1,6,True
BRT5,Weekday,12,1,2,True
BRT5,Weekday,13,1,5,True
BRT5,Weekday,14,1,1,True
BRT5,Weekday,15,1,4,True
BRT5,Weekday,16,1,0,True
BRT5,Weekday,17,3,0,True
BRT5,Weekday,18,3,0,True
BRT5,Weekday,19,3,0,True
BRT5,Weekday,20,1,4,True
BRT5,Weekday,21,1,0,True
BRT5,Weekday,22,1,0,True
BRT5,Weekday,23,1,0,True
BRT5,Weekend,0,1,-1,False
BRT5,Weekend,1,1,-1,False
BRT5,Weekend,2,1,-1,False
BRT5,Weekend,3,1,-1,False
BRT5,Weekend,4,1,-1,False
BRT5,Weekend,5,1,-1,False
BRT5,Weekend,6,1,0,True
BRT5,Weekend,7,1,0,True
BRT5,Weekend,8,1,0,True
BRT5,Weekend,9,1,0,True
BRT5,Weekend,10,2,3,True
BRT5,Weekend,11,2,6,True
BRT5,Weekend,12,2,2,True
BRT5,Weekend,13,2,5,True
BRT5,Weekend,14,2,1,True
BRT5,Weekend,15,2,4,True
BRT5,Weekend,16,2,0,True
BRT5,Weekend,17,2,0,True
BRT5,Weekend,18,2,0,True
BRT5,Weekend,19,2,0,True
BRT5,Weekend,20,2,4,True
BRT5,Weekend,21,1,0,True
BRT5,Weekend,22,1,0,True
BRT5,Weekend,23,1,0,True
BRT6,Weekday,0,1,-1,False
BRT6,Weekday,1,1,-1,False
BRT6,Weekday,2,1,-1,False
BRT6,Weekday,3,1,-1,False
BRT6,Weekday,4,1,-1,False
BRT6,Weekday,5,1,-1,False
BRT6,Weekday,6,4,0,True
BRT6,Weekday,7,5,0,True
BRT6,Weekday,8,5,0,True
BRT6,Weekday,9,1,0,True
BRT6,Weekday,10,1,3,True
BRT6,Weekday,11,1,6,True
BRT6,Weekday,12,1,2,True
BRT6,Weekday,13,1,5,True
BRT6,Weekday,14,1,1,True
BRT6,Weekday,15,1,4,True
BRT6,Weekday,16,1,0,True
BRT6,Weekday,17,3,0,True
BRT6,Weekday,18,3,0,True
BRT6,Weekday,19,3,0,True
BRT6,Weekday,20,1,4,True
BRT6,Weekday,21,1,0,True
BRT6,Weekday,22,1,0,True
BRT6,Weekday,23,1,0,True
BRT6,Weekend,0,1,-1,False
BRT6,Weekend,1,1,-1,False
BRT6,Weekend,2,1,-1,False
BRT6,Weekend,3,1,-1,False
BRT6,Weekend,4,1,-1,False
BRT6,Weekend,5,1,-1,False
BRT6,Weekend,6,1,0,True
BRT6,Weekend,7,1,0,True
BRT6,Weekend,8,1,0,True
BRT6,Weekend,9,1,0,True
BRT6,Weekend,10,2,3,True
BRT6,Weekend,11,2,6,True
BRT6,Weekend,12,2,2,True
BRT6,Weekend,13,2,5,True
BRT6,Weekend,14,2,1,True
BRT6,Weekend,15,2,4,True
BRT6,Weekend,16,2,0,True
BRT6,Weekend,17,2,0,True
BRT6,Weekend,18,2,0,True
BRT6,Weekend,19,2,0,True
BRT6,Weekend,20,2,4,True
BRT6,Weekend,21,1,0,True
BRT6,Weekend,22,1,0,True
BRT6,Weekend,23,1,0,True
BRT7,Weekday,0,1,-1,False
BRT7,Weekday,1,1,-1,False
BRT7,Weekday,2,1,-1,False
BRT7,Weekday,3,1,-1,False
BRT7,Weekday,4,1,-1,False
BRT7,Weekday,5,1,-1,False
BRT7,Weekday,6,2,0,True
BRT7,Weekday,7,5,0,True
BRT7,Weekday,8,5,0,True
BRT7,Weekday,9,2,0,True
BRT7,Weekday,10,2,3,True
BRT7,Weekday,11,2,6,True
BRT7,Weekday,12,2,2,True
BRT7,Weekday,13,2,5,True
BRT7,Weekday,14,2,1,True
BRT7,Weekday,15,2,4,True
BRT7,Weekday,16,2,0,True
BRT7,Weekday,17,5,0,True
BRT7,Weekday,18,5,0,True
BRT7,Weekday,19,2,0,True
BRT7,Weekday,20,2,4,True
BRT7,Weekday,21,2,0,True
BRT7,Weekday,22,2,0,True
BRT7,Weekday,23,2,0,True
BRT7,Weekend,0,1,-1,False
BRT7,Weekend,1,1,-1,False
BRT7,Weekend,2,1,-1,False
BRT7,Weekend,3,1,-1,False
BRT7,Weekend,4,1,-1,False
BRT7,Weekend,5,1,-1,False
BRT7,Weekend,6,2,0,True
BRT7,Weekend,7,2,0,True
BRT7,Weekend,8,2,0,True
BRT7,Weekend,9,2,0,True
BRT7,Weekend,10,3,3,True
BRT7,Weekend,11,3,6,True
BRT7,Weekend,12,3,2,True
BRT7,Weekend,13,3,5,True
BRT7,Weekend,14,3,1,True
BRT7,Weekend,15,3,4,True
BRT7,Weekend,16,3,0,True
BRT7,Weekend,17,3,0,True
BRT7,Weekend,18,3,0,True
BRT7,Weekend,19,3,0,True
BRT7,Weekend,20,2,4,True
BRT7,Weekend,21,2,0,True
BRT7,Weekend,22,2,0,True
BRT7,Weekend,23,2,0,True
KG04,Weekday,0,1,-1,False
KG04,Weekday,1,1,-1,False
KG04,Weekday,2,1,-1,False
KG04,Weekday,3,1,-1,False
KG04,Weekday,4,1,-1,False
KG04,Weekday,5,1,-1,False
KG04,Weekday,6,2,0,True
KG04,Weekday,7,5,0,True
KG04,Weekday,8,5,0,True
KG04,Weekday,9,2,0,True
KG04,Weekday,10,2,3,True
KG04,Weekday,11,2,6,True
KG04,Weekday,12,2,2,True
KG04,Weekday,13,2,5,True
KG04,Weekday,14,2,1,True
KG04,Weekday,15,2,4,True
KG04,Weekday,16,2,0,True
KG04,Weekday,17,5,0,True
KG04,Weekday,18,5,0,True
KG04,Weekday,19,2,0,True
KG04,Weekday,20,2,4,True
KG04,Weekday,21,2,0,True
KG04,Weekday,22,2,0,True
KG04,Weekday,23,2,0,True
KG04,Weekend,0,1,-1,False
KG04,Weekend,1,1,-1,False
KG04,Weekend,2,1,-1,False
KG04,Weekend,3,1,-1,False
KG04,Weekend,4,1,-1,False
KG04,Weekend,5,1,-1,False
KG04,Weekend,6,2,0,True
KG04,Weekend,7,2,0,True
KG04,Weekend,8,2,0,True
KG04,Weekend,9,2,0,True
KG04,Weekend,10,3,3,True
KG04,Weekend,11,3,6,True
KG04,Weekend,12,3,2,True
KG04,Weekend,13,3,5,True
KG04,Weekend,14,3,1,True
KG04,Weekend,15,3,4,True
KG04,Weekend,16,3,0,True
KG04,Weekend,17,3,0,True
KG04,Weekend,18,3,0,True
KG04,Weekend,19,3,0,True
KG04,Weekend,20,2,4,True
KG04,Weekend,21,2,0,True
KG04,Weekend,22,2,0,True
KG04,Weekend,23,2,0,True
KG05,Weekday,0,1,-1,False
KG05,Weekday,1,1,-1,False
KG05,Weekday,2,1,-1,False
KG05,Weekday,3,1,-1,False
KG05,Weekday,4,1,-1,False
KG05,Weekday,5,1,-1,False
KG05,Weekday,6,4,0,True
KG05,Weekday,7,5,0,True
KG05,Weekday,8,5,0,True
KG05,Weekday,9,1,0,True
KG05,Weekday,10,1,3,True
KG05,Weekday,11,1,6,True
KG05,Weekday,12,1,2,True
KG05,Weekday,13,1,5,True
KG05,Weekday,14,1,1,True
KG05,Weekday,15,1,4,True
KG05,Weekday,16,1,0,True
KG05,Weekday,17,3,0,True
KG05,Weekday,18,3,0,True
KG05,Weekday,19,3,0,True
KG05,Weekday,20,1,4,True
KG05,Weekday,21,1,0,True
KG05,Weekday,22,1,0,True
KG05,Weekday,23,1,0,True
KG05,Weekend,0,1,-1,False
KG05,Weekend,1,1,-1,False
KG05,Weekend,2,1,-1,False
KG05,Weekend,3,1,-1,False
KG05,Weekend,4,1,-1,False
KG05,Weekend,5,1,-1,False
KG05,Weekend,6,1,0,True
KG05,Weekend,7,1,0,True
KG05,Weekend,8,1,0,True
KG05,Weekend,9,1,0,True
KG05,Weekend,10,2,3,True
KG05,Weekend,11,2,6,True
KG05,Weekend,12,2,2,True
KG05,Weekend,13,2,5,True
KG05,Weekend,14,2,1,True
KG05,Weekend,15,2,4,True
KG05,Weekend,16,2,0,True
KG05,Weekend,17,2,0,True
KG05,Weekend,18,2,0,True
KG05,Weekend,19,2,0,True
KG05,Weekend,20,2,4,True
KG05,Weekend,21,1,0,True
KG05,Weekend,22,1,0,True
KG05,Weekend,23,1,0,True
KG06,Weekday,0,1,-1,False
KG06,Weekday,1,1,-1,False
KG06,Weekday,2,1,-1,False
KG06,Weekday,3,1,-1,False
KG06,Weekday,4,1,-1,False
KG06,Weekday,5,1,-1,False
KG06,Weekday,6,4,0,True
KG06,Weekday,7,5,0,True
KG06,Weekday,8,5,0,True
KG06,Weekday,9,1,0,True
KG06,Weekday,10,1,3,True
KG06,Weekday,11,1,6,True
KG06,Weekday,12,1,2,True
KG06,Weekday,13,1,5,True
KG06,Weekday,14,1,1,True
KG06,Weekday,15,1,4,True
KG06,Weekday,16,1,0,True
KG06,Weekday,17,3,0,True
KG06,Weekday,18,3,0,True
KG06,Weekday,19,3,0,True
KG06,Weekday,20,1,4,True
KG06,Weekday,21,1,0,True
KG06,Weekday,22,1,0,True
KG06,Weekday,23,1,0,True
KG06,Weekend,0,1,-1,False
KG06,Weekend,1,1,-1,False
KG06,Weekend,2,1,-1,False
KG06,Weekend,3,1,-1,False
KG06,Weekend,4,1,-1,False
KG06,Weekend,5,1,-1,False
KG06,Weekend,6,1,0,True
KG06,Weekend,7,1,0,True
KG06,Weekend,8,1,0,True
KG06,Weekend,9,1,0,True
KG06,Weekend,10,2,3,True
KG06,Weekend,11,2,6,True
KG06,Weekend,12,2,2,True
KG06,Weekend,13,2,5,True
KG06,Weekend,14,2,1,True
KG06,Weekend,15,2,4,True
KG06,Weekend,16,2,0,True
KG06,Weekend,17,2,0,True
KG06,Weekend,18,2,0,True
KG06,Weekend,19,2,0,True
KG06,Weekend,20,2,4,True
KG06,Weekend,21,1,0,True
KG06,Weekend,22,1,0,True
KG06,Weekend,23,1,0,True
KG07,Weekday,0,1,-1,False
KG07,Weekday,1,1,-1,False
KG07,Weekday,2,1,-1,False
KG07,Weekday,3,1,-1,False
KG07,Weekday,4,1,-1,False
KG07,Weekday,5,1,-1,False
KG07,Weekday,6,4,0,True
KG07,Weekday,7,5,0,True
KG07,Weekday,8,5,0,True
KG07,Weekday,9,1,0,True
KG07,Weekday,10,1,3,True
KG07,Weekday,11,1,6,True
KG07,Weekday,12,1,2,True
KG07,Weekday,13,1,5,True
KG07,Weekday,14,1,1,True
KG07,Weekday,15,1,4,True
KG07,Weekday,16,1,0,True
KG07,Weekday,17,3,0,True
KG07,Weekday,18,3,0,True
KG07,Weekday,19,3,0,True
KG07,Weekday,20,1,4,True
KG07,Weekday,21,1,0,True
KG07,Weekday,22,1,0,True
KG07,Weekday,23,1,0,True
KG07,Weekend,0,1,-1,False
KG07,Weekend,1,1,-1,False
KG07,Weekend,2,1,-1,False
KG07,Weekend,3,1,-1,False
KG07,Weekend,4,1,-1,False
KG07,Weekend,5,1,-1,False
KG07,Weekend,6,1,0,True
KG07,Weekend,7,1,0,True
KG07,Weekend,8,1,0,True
KG07,Weekend,9,1,0,True
KG07,Weekend,10,2,3,True
KG07,Weekend,11,2,6,True
KG07,Weekend,12,2,2,True
KG07,Weekend,13,2,5,True
KG07,Weekend,14,2,1,True
KG07,Weekend,15,2,4,True
KG07,Weekend,16,2,0,True
KG07,Weekend,17,2,0,True
KG07,Weekend,18,2,0,True
KG07,Weekend,19,2,0,True
KG07,Weekend,20,2,4,True
KG07,Weekend,21,1,0,True
KG07,Weekend,22,1,0,True
KG07,Weekend,23,1,0,True
KG08,Weekday,0,1,-1,False
KG08,Weekday,1,1,-1,False
KG08,Weekday,2,1,-1,False
KG08,Weekday,3,1,-1,False
KG08,Weekday,4,1,-1,False
KG08,Weekday,5,1,-1,False
KG08,Weekday,6,4,0,True
KG08,Weekday,7,5,0,True
KG08,Weekday,8,5,0,True
KG08,Weekday,9,1,0,True
KG08,Weekday,10,1,3,True
KG08,Weekday,11,1,6,True
KG08,Weekday,12,1,2,True
KG08,Weekday,13,1,5,True
KG08,Weekday,14,1,1,True
KG08,Weekday,15,1,4,True
KG08,Weekday,16,1,0,True
KG08,Weekday,17,3,0,True
KG08,Weekday,18,3,0,True
KG08,Weekday,19,3,0,True
KG08,Weekday,20,1,4,True
KG08,Weekday,21,1,0,True
KG08,Weekday,22,1,0,True
KG08,Weekday,23,1,0,True
KG08,Weekend,0,1,-1,False
KG08,Weekend,1,1,-1,False
KG08,Weekend,2,1,-1,False
KG08,Weekend,3,1,-1,False
KG08,Weekend,4,1,-1,False
KG08,Weekend,5,1,-1,False
KG08,Weekend,6,1,0,True
KG08,Weekend,7,1,0,True
KG08,Weekend,8,1,0,True
KG08,Weekend,9,1,0,True
KG08,Weekend,10,2,3,True
KG08,Weekend,11,2,6,True
KG08,Weekend,12,2,2,True
KG08,Weekend,13,2,5,True
KG08,Weekend,14,2,1,True
KG08,Weekend,15,2,4,True
KG08,Weekend,16,2,0,True
KG08,Weekend,17,2,0,True
KG08,Weekend,18,2,0,True
KG08,Weekend,19,2,0,True
KG08,Weekend,20,2,4,True
KG08,Weekend,21,1,0,True
KG08,Weekend,22,1,0,True
KG08,Weekend,23,1,0,True
KG09,Weekday,0,1,-1,False
KG09,Weekday,1,1,-1,False
KG09,Weekday,2,1,-1,False
KG09,Weekday,3,1,-1,False
KG09,Weekday,4,1,-1,False
KG09,Weekday,5,1,-1,False
KG09,Weekday,6,2,0,True
KG09,Weekday,7,2,0,True
KG09,Weekday,8,2,0,True
KG09,Weekday,9,2,0,True
KG09,Weekday,10,2,3,True
KG09,Weekday,11,2,6,True
KG09,Weekday,12,2,2,True
KG09,Weekday,13,2,5,True
KG09,Weekday,14,2,1,True
KG09,Weekday,15,2,4,True
KG09,Weekday,16,2,0,True
KG09,Weekday,17,4,0,True
KG09,Weekday,18,5,0,True
KG09,Weekday,19,5,0,True
KG09,Weekday,20,2,4,True
KG09,Weekday,21,2,0,True
KG09,Weekday,22,2,0,True
KG09,Weekday,23,2,0,True
KG09,Weekend,0,1,-1,False
KG09,Weekend,1,1,-1,False
KG09,Weekend,2,1,-1,False
KG09,Weekend,3,1,-1,False
KG09,Weekend,4,1,-1,False
KG09,Weekend,5,1,-1,False
KG09,Weekend,6,2,0,True
KG09,Weekend,7,2,0,True
KG09,Weekend,8,2,0,True
KG09,Weekend,9,2,0,True
KG09,Weekend,10,2,3,True
KG09,Weekend,11,2,6,True
KG09,Weekend,12,3,2,True
KG09,Weekend,13,3,5,True
KG09,Weekend,14,3,1,True
KG09,Weekend,15,3,4,True
KG09,Weekend,16,3,0,True
KG09,Weekend,17,4,0,True
KG09,Weekend,18,4,0,True
KG09,Weekend,19,4,0,True
KG09,Weekend,20,4,4,True
KG09,Weekend,21,2,0,True
KG09,Weekend,22,2,0,True
KG09,Weekend,23,2,0,True
KG10,Weekday,0,1,-1,False
KG10,Weekday,1,1,-1,False
KG10,Weekday,2,1,-1,False
KG10,Weekday,3,1,-1,False
KG10,Weekday,4,1,-1,False
KG10,Weekday,5,1,-1,False
KG10,Weekday,6,4,0,True
KG10,Weekday,7,5,0,True
KG10,Weekday,8,5,0,True
KG10,Weekday,9,1,0,True
KG10,Weekday,10,1,3,True
KG10,Weekday,11,1,6,True
KG10,Weekday,12,1,2,True
KG10,Weekday,13,1,5,True
KG10,Weekday,14,1,1,True
KG10,Weekday,15,1,4,True
KG10,Weekday,16,1,0,True
KG10,Weekday,17,3,0,True
KG10,Weekday,18,3,0,True
KG10,Weekday,19,3,0,True
KG10,Weekday,20,1,4,True
KG10,Weekday,21,1,0,True
KG10,Weekday,22,1,0,True
KG10,Weekday,23,1,0,True
KG10,Weekend,0,1,-1,False
KG10,Weekend,1,1,-1,False
KG10,Weekend,2,1,-1,False
KG10,Weekend,3,1,-1,False
KG10,Weekend,4,1,-1,False
KG10,Weekend,5,1,-1,False
KG10,Weekend,6,1,0,True
KG10,Weekend,7,1,0,True
KG10,Weekend,8,1,0,True
KG10,Weekend,9,1,0,True
KG10,Weekend,10,2,3,True
KG10,Weekend,11,2,6,True
KG10,Weekend,12,2,2,True
KG10,Weekend,13,2,5,True
KG10,Weekend,14,2,1,True
KG10,Weekend,15,2,4,True
KG10,Weekend,16,2,0,True
KG10,Weekend,17,2,0,True
KG10,Weekend,18,2,0,True
KG10,Weekend,19,2,0,True
KG10,Weekend,20,2,4,True
KG10,Weekend,21,1,0,True
KG10,Weekend,22,1,0,True
KG10,Weekend,23,1,0,True
KG12,Weekday,0,1,-1,False
KG12,Weekday,1,1,-1,False
KG12,Weekday,2,1,-1,False
KG12,Weekday,3,1,-1,False
KG12,Weekday,4,1,-1,False
KG12,Weekday,5,1,-1,False
KG12,Weekday,6,4,0,True
KG12,Weekday,7,5,0,True
KG12,Weekday,8,5,0,True
KG12,Weekday,9,1,0,True
KG12,Weekday,10,1,3,True
KG12,Weekday,11,1,6,True
KG12,Weekday,12,1,2,True
KG12,Weekday,13,1,5,True
KG12,Weekday,14,1,1,True
KG12,Weekday,15,1,4,True
KG12,Weekday,16,1,0,True
KG12,Weekday,17,3,0,True
KG12,Weekday,18,3,0,True
KG12,Weekday,19,3,0,True
KG12,Weekday,20,1,4,True
KG12,Weekday,21,1,0,True
KG12,Weekday,22,1,0,True
KG12,Weekday,23,1,0,True
KG12,Weekend,0,1,-1,False
KG12,Weekend,1,1,-1,False
KG12,Weekend,2,1,-1,False
KG12,Weekend,3,1,-1,False
KG12,Weekend,4,1,-1,False
KG12,Weekend,5,1,-1,False
KG12,Weekend,6,1,0,True
KG12,Weekend,7,1,0,True
KG12,Weekend,8,1,0,True
KG12,Weekend,9,1,0,True
KG12,Weekend,10,2,3,True
KG12,Weekend,11,2,6,True
KG12,Weekend,12,2,2,True
KG12,Weekend,13,2,5,True
KG12,Weekend,14,2,1,True
KG12,Weekend,15,2,4,True
KG12,Weekend,16,2,0,True
KG12,Weekend,17,2,0,True
KG12,Weekend,18,2,0,True
KG12,Weekend,19,2,0,True
KG12,Weekend,20,2,4,True
KG12,Weekend,21,1,0,True
KG12,Weekend,22,1,0,True
KG12,Weekend,23,1,0,True
KG13,Weekday,0,1,-1,False
KG13,Weekday,1,1,-1,False
KG13,Weekday,2,1,-1,False
KG13,Weekday,3,1,-1,False
KG13,Weekday,4,1,-1,False
KG13,Weekday,5,1,-1,False
KG13,Weekday,6,4,0,True
KG13,Weekday,7,5,0,True
KG13,Weekday,8,5,0,True
KG13,Weekday,9,1,0,True
KG13,Weekday,10,1,3,True
