line_id,hour,is_weekend,is_raining,occupancy_percent,occupancy_level
mrt_kajang,14,1,0,43.73,1
mrt_pjy,8,0,1,94.66,3
lrt_ampang,7,0,0,83.63,2
mrt_pjy,21,0,1,71.84,2
mrt_kajang,18,0,1,100.0,3
mrt_pjy,7,0,0,73.35,2
lrt_kj,11,0,0,92.19,3
mrt_pjy,19,0,0,100.0,3
mrt_kajang,7,0,0,95.18,3
lrt_kj,16,0,0,82.49,2
lrt_kj,11,0,0,88.22,3
monorail,20,0,0,50.42,1
mrt_kajang,6,0,0,91.59,3
mrt_kajang,13,1,1,76.68,2
komuter,7,0,1,87.58,3
lrt_ampang,7,1,0,62.61,2
komuter_utara,14,0,1,44.57,1
mrt_kajang,19,1,1,85.24,3
lrt_ampang,7,0,1,100.0,3
lrt_kj,18,0,0,100.0,3
mrt_kajang,8,1,0,53.58,1
lrt_ampang,9,0,0,93.56,3
lrt_ampang,17,0,0,98.28,3
komuter,10,0,0,55.92,1
mrt_pjy,9,1,1,56.32,1
mrt_kajang,17,0,0,100.0,3
lrt_ampang,19,1,1,78.42,2
lrt_ampang,16,0,1,86.71,3
lrt_ampang,18,0,0,100.0,3
mrt_kajang,6,0,0,79.93,2
lrt_kj,9,0,0,100.0,3
lrt_ampang,9,0,0,100.0,3
mrt_pjy,15,1,0,42.84,1
lrt_ampang,10,0,0,73.69,2
mrt_pjy,14,1,0,25.86,0
monorail,19,0,1,89.64,3
lrt_kj,16,0,0,87.06,3
lrt_kj,10,0,1,100.0,3
lrt_ampang,9,0,1,100.0,3
komuter,17,0,0,83.25,2
mrt_kajang,16,1,1,68.57,2
lrt_kj,8,1,0,58.96,1
lrt_kj,8,1,0,70.59,2
lrt_kj,19,0,1,100.0,3
mrt_kajang,12,0,0,91.13,3
mrt_kajang,16,0,0,79.91,2
lrt_ampang,12,0,0,75.84,2
lrt_ampang,12,0,1,100.0,3
monorail,10,1,0,21.27,0
lrt_kj,14,0,0,80.73,2
mrt_kajang,12,1,0,37.31,1
tebrau,11,0,0,25.0,0
lrt_ampang,7,1,0,58.41,1
mrt_kajang,18,0,1,100.0,3
mrt_kajang,11,1,1,52.55,1
mrt_kajang,15,0,0,86.86,3
mrt_pjy,19,0,0,87.72,3
lrt_ampang,7,0,0,96.79,3
mrt_pjy,19,1,0,56.27,1
mrt_kajang,10,1,0,32.92,1
lrt_ampang,13,0,0,68.16,2
lrt_kj,20,0,1,100.0,3
lrt_kj,8,1,1,78.92,2
mrt_kajang,10,0,0,81.9,2
monorail,8,0,1,78.13,2
lrt_ampang,19,0,0,100.0,3
lrt_ampang,10,0,0,76.27,2
komuter,17,0,0,82.81,2
lrt_ampang,7,0,0,85.2,3
mrt_pjy,10,0,0,63.29,2
mrt_kajang,12,0,1,94.21,3
monorail,17,0,1,95.39,3
monorail,10,0,1,63.02,2
lrt_kj,9,0,0,100.0,3
lrt_ampang,19,0,1,100.0,3
mrt_kajang,12,1,0,47.6,1
mrt_pjy,10,1,1,46.21,1
mrt_kajang,14,0,0,87.23,3
mrt_pjy,11,0,0,74.92,2
lrt_ampang,8,0,0,97.53,3
lrt_ampang,16,0,0,90.44,3
monorail,8,0,0,65.51,2
lrt_ampang,10,0,1,100.0,3
lrt_kj,19,0,0,92.47,3
mrt_pjy,7,1,0,47.73,1
lrt_ampang,18,0,0,100.0,3
komuter,19,0,0,62.01,2
lrt_kj,14,0,1,100.0,3
tebrau,14,0,0,34.52,1
lrt_kj,9,0,0,100.0,3
lrt_ampang,12,0,0,68.88,2
ets,12,0,0,37.67,1
mrt_kajang,19,0,0,100.0,3
mrt_pjy,18,0,0,89.85,3
lrt_kj,20,0,0,97.91,3
lrt_ampang,19,0,1,100.0,3
komuter,17,0,0,66.1,2
lrt_kj,15,0,0,91.54,3
mrt_pjy,9,0,0,90.82,3
monorail,11,1,0,24.78,0
lrt_kj,12,0,1,100.0,3
lrt_kj,17,0,0,100.0,3
komuter_utara,8,0,1,73.21,2
lrt_kj,10,0,0,85.87,3
lrt_ampang,18,1,1,68.06,2
mrt_pjy,16,0,0,68.71,2
lrt_kj,19,1,0,59.01,1
lrt_kj,13,0,0,96.1,3
lrt_ampang,15,0,0,70.08,2
mrt_kajang,11,0,0,95.2,3
mrt_kajang,19,0,0,100.0,3
lrt_kj,10,1,0,43.61,1
lrt_ampang,9,0,0,95.21,3
mrt_kajang,9,0,0,100.0,3
mrt_kajang,8,0,0,89.01,3
lrt_ampang,11,0,1,91.78,3
mrt_kajang,12,0,0,86.82,3
lrt_ampang,14,1,0,26.71,0
lrt_kj,18,1,0,64.92,2
lrt_ampang,8,0,0,100.0,3
mrt_kajang,7,0,0,100.0,3
lrt_kj,16,1,1,62.57,2
lrt_ampang,23,1,0,6.71,0
mrt_pjy,11,0,0,72.32,2
lrt_ampang,9,0,0,100.0,3
lrt_kj,16,0,0,90.31,3
lrt_kj,13,1,0,28.77,0
mrt_kajang,21,1,0,44.44,1
lrt_ampang,16,0,0,72.62,2
lrt_ampang,19,0,0,91.53,3
monorail,13,0,0,51.98,1
lrt_ampang,18,0,0,97.0,3
lrt_kj,17,1,0,71.29,2
lrt_kj,17,0,0,100.0,3
lrt_kj,13,0,1,100.0,3
mrt_kajang,16,0,0,88.62,3
monorail,19,0,0,73.98,2
mrt_kajang,19,0,0,100.0,3
mrt_kajang,10,0,0,73.88,2
tebrau,18,0,0,74.58,2
lrt_ampang,8,0,1,100.0,3
monorail,7,0,0,68.41,2
lrt_kj,14,0,0,100.0,3
lrt_ampang,9,0,0,90.28,3
lrt_kj,14,1,0,24.16,0
mrt_kajang,16,0,0,84.87,2
mrt_pjy,12,0,1,83.33,2
mrt_kajang,11,0,1,92.33,3
mrt_kajang,15,1,0,41.64,1
mrt_kajang,13,1,0,43.0,1
lrt_kj,16,1,1,56.24,1
mrt_pjy,18,0,0,91.62,3
mrt_kajang,15,0,0,81.94,2
lrt_kj,20,0,1,100.0,3
lrt_ampang,14,0,0,74.05,2
lrt_ampang,16,1,0,30.57,1
mrt_pjy,19,0,0,92.65,3
lrt_ampang,7,0,0,100.0,3
komuter_utara,16,0,0,34.93,1
tebrau,8,1,0,34.76,1
mrt_kajang,8,0,0,93.74,3
mrt_kajang,7,1,0,65.94,2
lrt_ampang,15,0,0,75.46,2
ets,7,0,1,64.13,2
mrt_pjy,17,0,0,89.63,3
mrt_pjy,13,1,0,29.53,0
lrt_kj,8,0,0,100.0,3
komuter,20,0,0,39.23,1
lrt_kj,19,0,0,100.0,3
lrt_kj,9,0,0,100.0,3
monorail,14,0,0,46.86,1
ets,9,0,1,79.66,2
lrt_kj,8,0,0,100.0,3
monorail,9,0,0,66.97,2
lrt_kj,8,0,0,100.0,3
lrt_kj,9,0,1,100.0,3
mrt_kajang,8,0,0,98.0,3
lrt_ampang,12,1,0,47.82,1
mrt_pjy,22,1,1,59.78,1
lrt_kj,15,1,0,37.49,1
mrt_kajang,23,1,0,16.18,0
lrt_ampang,15,1,0,27.05,0
lrt_kj,17,0,1,100.0,3
lrt_ampang,7,0,0,83.9,2
mrt_kajang,16,0,1,83.7,2
lrt_kj,9,0,0,100.0,3
lrt_kj,20,0,0,100.0,3
lrt_ampang,19,0,0,97.41,3
lrt_ampang,13,0,0,75.34,2
mrt_kajang,8,0,0,100.0,3
mrt_kajang,9,0,0,95.61,3
mrt_pjy,9,0,0,73.13,2
mrt_kajang,19,0,1,100.0,3
mrt_pjy,16,1,0,46.45,1
mrt_kajang,8,0,1,100.0,3
lrt_kj,20,1,0,44.61,1
tebrau,17,0,0,63.43,2
mrt_kajang,18,0,0,99.17,3
mrt_kajang,18,0,0,100.0,3
lrt_kj,15,1,0,33.07,1
lrt_kj,10,0,0,87.98,3
komuter,8,0,0,60.96,2
monorail,9,1,0,44.44,1
lrt_ampang,12,1,0,46.76,1
lrt_kj,8,0,0,100.0,3
lrt_kj,6,1,1,48.13,1
mrt_kajang,12,1,0,45.48,1
lrt_kj,8,1,1,70.52,2
lrt_ampang,18,0,1,100.0,3
mrt_kajang,15,0,0,84.22,2
monorail,22,1,0,22.79,0
mrt_kajang,7,0,0,90.88,3
lrt_ampang,19,1,1,74.53,2
lrt_ampang,7,0,1,100.0,3
lrt_ampang,16,0,1,83.18,2
lrt_kj,19,0,1,100.0,3
lrt_kj,17,1,0,59.18,1
mrt_pjy,21,0,0,71.64,2
lrt_ampang,7,0,0,92.63,3
lrt_kj,15,1,0,34.35,1
lrt_kj,21,0,0,86.05,3
lrt_ampang,13,0,0,70.48,2
mrt_kajang,10,0,0,88.16,3
mrt_kajang,18,0,0,100.0,3
mrt_pjy,16,1,0,32.35,1
mrt_pjy,16,0,0,65.75,2
lrt_kj,17,1,0,61.22,2
komuter_utara,8,0,0,58.48,1
lrt_kj,8,0,1,100.0,3
lrt_ampang,10,1,0,31.29,1
lrt_ampang,6,1,0,30.96,1
lrt_kj,21,0,0,76.94,2
mrt_kajang,10,0,0,96.26,3
mrt_pjy,9,0,0,96.42,3
lrt_kj,6,1,0,42.64,1
mrt_pjy,16,0,0,72.66,2
komuter_utara,15,1,0,16.79,0
monorail,17,0,0,65.42,2
lrt_kj,9,0,0,100.0,3
mrt_kajang,13,0,0,81.34,2
mrt_kajang,17,0,1,100.0,3
lrt_kj,12,0,0,84.68,2
mrt_kajang,7,0,0,99.49,3
mrt_kajang,12,1,0,49.4,1
monorail,8,0,1,84.45,2
lrt_kj,8,0,1,100.0,3
mrt_kajang,15,0,0,78.92,2
mrt_kajang,19,0,0,96.21,3
mrt_kajang,15,1,0,42.87,1
lrt_ampang,18,0,0,100.0,3
lrt_kj,12,0,0,96.24,3
lrt_ampang,21,1,0,39.46,1
lrt_kj,11,1,0,46.76,1
mrt_pjy,18,0,0,84.49,2
mrt_kajang,19,0,1,100.0,3
mrt_kajang,21,0,0,91.14,3
lrt_ampang,8,1,0,59.38,1
komuter_utara,19,0,1,83.24,2
lrt_kj,11,1,1,60.45,2
lrt_ampang,16,1,0,42.92,1
lrt_kj,19,1,1,88.87,3
lrt_ampang,23,1,1,25.63,0
mrt_kajang,16,1,0,49.18,1
lrt_ampang,7,0,1,100.0,3
lrt_kj,16,0,0,72.98,2
mrt_kajang,10,1,0,52.6,1
komuter,17,0,0,82.56,2
tebrau,19,0,0,52.95,1
mrt_pjy,14,1,1,42.96,1
lrt_ampang,16,1,0,38.66,1
mrt_kajang,16,0,1,96.4,3
mrt_kajang,18,0,0,100.0,3
lrt_kj,17,0,0,100.0,3
lrt_kj,11,0,0,86.19,3
mrt_pjy,12,1,0,25.86,0
lrt_ampang,18,0,0,100.0,3
lrt_kj,7,0,1,100.0,3
lrt_ampang,10,0,0,84.3,2
lrt_kj,10,1,0,41.71,1
tebrau,6,1,0,10.59,0
mrt_kajang,15,0,0,100.0,3
komuter,17,0,0,78.29,2
mrt_kajang,10,1,0,42.19,1
lrt_ampang,8,0,0,100.0,3
lrt_ampang,10,0,0,84.16,2
mrt_pjy,7,0,0,90.21,3
mrt_pjy,16,0,0,61.34,2
komuter,8,1,1,45.0,1
mrt_pjy,18,0,0,92.24,3
mrt_kajang,9,0,0,100.0,3
lrt_ampang,9,0,0,91.01,3
mrt_kajang,11,1,0,44.15,1
mrt_kajang,8,0,1,100.0,3
komuter,10,1,0,33.79,1
monorail,17,0,1,94.57,3
lrt_ampang,6,1,0,36.33,1
mrt_kajang,10,0,0,88.52,3
komuter,16,0,0,48.7,1
mrt_kajang,8,0,0,100.0,3
mrt_kajang,18,0,0,96.53,3
mrt_kajang,15,0,1,95.38,3
mrt_kajang,8,0,0,98.22,3
lrt_kj,17,1,0,67.02,2
lrt_kj,14,1,0,33.44,1
mrt_pjy,12,1,0,38.46,1
mrt_pjy,13,1,0,25.99,0
lrt_ampang,17,0,1,100.0,3
mrt_kajang,6,0,0,75.0,2
komuter,18,0,1,85.51,3
lrt_ampang,20,1,1,59.35,1
mrt_pjy,13,0,0,68.29,2
tebrau,21,1,0,25.84,0
lrt_kj,18,0,1,100.0,3
lrt_kj,9,0,0,100.0,3
monorail,6,1,0,19.0,0
monorail,21,1,0,23.92,0
lrt_ampang,19,0,0,93.27,3
lrt_kj,20,0,0,93.77,3
lrt_ampang,16,1,0,32.14,1
mrt_pjy,6,0,0,57.18,1
lrt_ampang,10,1,0,41.91,1
komuter_utara,16,0,0,45.19,1
lrt_kj,16,0,0,81.78,2
lrt_ampang,20,1,0,26.19,0
mrt_pjy,16,0,0,66.68,2
lrt_ampang,13,1,1,51.78,1
mrt_pjy,11,0,0,59.68,1
komuter_utara,9,0,0,63.54,2
lrt_ampang,17,0,0,97.52,3
lrt_ampang,10,1,0,29.24,0
lrt_ampang,16,0,0,78.43,2
mrt_kajang,20,0,1,89.32,3
lrt_kj,7,0,0,100.0,3
ets,17,1,0,27.85,0
monorail,16,1,0,10.95,0
mrt_kajang,13,1,0,35.77,1
lrt_kj,12,1,0,41.76,1
komuter,18,0,0,64.66,2
mrt_kajang,16,1,0,49.98,1
lrt_ampang,14,0,0,75.88,2
mrt_kajang,22,0,0,88.58,3
lrt_ampang,12,0,0,73.56,2
mrt_pjy,11,0,0,81.55,2
lrt_ampang,17,0,0,94.11,3
lrt_kj,8,0,0,92.41,3
lrt_kj,13,0,0,87.31,3
lrt_kj,12,1,0,44.47,1
mrt_kajang,15,1,0,35.51,1
komuter,8,1,1,60.5,2
lrt_kj,10,1,0,55.82,1
mrt_pjy,8,1,0,42.21,1
mrt_pjy,7,0,0,90.05,3
mrt_pjy,7,0,0,99.26,3
lrt_ampang,6,0,0,67.92,2
lrt_ampang,7,0,1,100.0,3
lrt_ampang,15,1,0,28.6,0
lrt_kj,22,1,1,56.64,1
mrt_kajang,16,1,0,25.85,0
lrt_ampang,8,0,1,100.0,3
mrt_pjy,17,0,0,86.81,3
mrt_pjy,14,0,0,78.57,2
lrt_kj,9,0,0,100.0,3
lrt_ampang,19,0,0,100.0,3
lrt_ampang,20,0,0,56.7,1
mrt_kajang,10,0,0,90.15,3
mrt_pjy,21,1,0,30.52,1
mrt_kajang,14,1,0,42.99,1
mrt_pjy,13,1,0,24.02,0
lrt_kj,16,0,0,92.56,3
mrt_pjy,12,0,0,65.14,2
mrt_kajang,23,1,0,28.0,0
lrt_ampang,19,0,0,100.0,3
mrt_kajang,18,1,0,68.71,2
lrt_ampang,21,0,0,75.97,2
mrt_kajang,16,0,1,95.03,3
monorail,9,1,0,38.52,1
lrt_kj,21,0,0,84.69,2
lrt_ampang,18,0,0,100.0,3
lrt_kj,8,0,1,100.0,3
lrt_kj,18,0,0,100.0,3
lrt_ampang,8,0,0,95.56,3
lrt_ampang,16,1,0,39.44,1
lrt_kj,14,1,1,64.36,2
lrt_ampang,17,0,0,94.52,3
mrt_kajang,14,0,0,76.38,2
mrt_kajang,17,0,0,100.0,3
lrt_ampang,11,1,0,47.21,1
lrt_ampang,22,1,1,56.88,1
tebrau,7,0,1,82.67,2
lrt_kj,14,1,1,49.37,1
mrt_pjy,6,0,1,74.83,2
mrt_pjy,19,0,0,91.24,3
lrt_kj,19,0,0,100.0,3
mrt_pjy,6,1,1,30.83,1
monorail,9,1,1,42.53,1
mrt_kajang,8,0,0,100.0,3
lrt_kj,10,0,1,100.0,3
lrt_kj,9,0,1,100.0,3
lrt_kj,16,0,0,88.38,3
mrt_pjy,20,0,0,66.87,2
mrt_pjy,17,0,0,100.0,3
lrt_ampang,7,1,0,53.52,1
mrt_pjy,9,0,0,96.23,3
lrt_ampang,13,1,0,29.31,0
lrt_kj,17,0,0,100.0,3
mrt_kajang,16,0,0,84.57,2
mrt_pjy,16,1,1,55.15,1
lrt_ampang,21,0,1,90.88,3
mrt_kajang,23,0,0,73.78,2
lrt_ampang,12,0,0,88.85,3
lrt_ampang,7,0,1,100.0,3
ets,11,1,0,26.57,0
mrt_pjy,19,0,0,95.7,3
mrt_kajang,6,0,0,84.86,2
mrt_pjy,8,0,0,86.12,3
komuter,15,1,1,46.67,1
mrt_kajang,6,1,1,48.49,1
mrt_kajang,7,0,0,99.58,3
lrt_kj,17,0,0,100.0,3
lrt_kj,21,0,1,96.97,3
mrt_pjy,9,0,0,90.13,3
lrt_kj,19,0,0,100.0,3
lrt_kj,8,0,0,100.0,3
komuter,17,0,1,74.06,2
lrt_ampang,19,0,0,100.0,3
lrt_kj,19,0,1,100.0,3
lrt_kj,15,0,0,100.0,3
mrt_pjy,13,0,0,67.34,2
lrt_kj,8,0,1,100.0,3
mrt_kajang,18,1,1,75.19,2
lrt_kj,8,0,0,100.0,3
komuter,18,0,0,73.49,2
lrt_kj,8,1,1,61.07,2
mrt_kajang,16,0,0,79.91,2
ets,16,0,0,26.32,0
mrt_kajang,9,0,1,100.0,3
lrt_ampang,13,1,0,45.78,1
monorail,17,1,0,43.07,1
mrt_pjy,12,0,0,71.61,2
lrt_kj,14,1,0,43.4,1
monorail,11,0,0,59.6,1
komuter,14,0,0,42.18,1
mrt_kajang,12,1,0,39.59,1
mrt_kajang,18,0,0,100.0,3
lrt_ampang,14,0,0,75.72,2
mrt_kajang,20,0,0,86.99,3
lrt_ampang,7,0,0,87.45,3
mrt_kajang,8,0,1,100.0,3
lrt_kj,15,0,0,99.82,3
mrt_kajang,14,1,0,39.59,1
mrt_pjy,7,0,0,80.6,2
mrt_pjy,22,0,1,74.17,2
lrt_ampang,8,0,1,100.0,3
mrt_kajang,8,0,0,100.0,3
lrt_kj,9,0,1,100.0,3
lrt_kj,15,0,0,85.88,3
monorail,13,0,0,40.59,1
lrt_kj,10,0,0,100.0,3
komuter_utara,18,0,1,78.83,2
lrt_ampang,16,0,0,84.84,2
komuter_utara,8,0,1,79.25,2
mrt_pjy,15,0,0,57.68,1
lrt_kj,19,1,1,69.75,2
mrt_kajang,17,0,1,100.0,3
mrt_kajang,18,0,1,100.0,3
lrt_kj,9,0,1,100.0,3
lrt_ampang,17,1,0,69.68,2
mrt_pjy,7,0,0,100.0,3
lrt_kj,11,0,1,100.0,3
mrt_kajang,16,1,1,49.24,1
mrt_kajang,15,0,0,78.57,2
lrt_kj,16,0,0,95.05,3
monorail,16,0,0,51.01,1
lrt_kj,20,0,0,87.29,3
mrt_kajang,17,0,1,100.0,3
mrt_kajang,16,0,0,84.85,2
ets,9,0,1,64.67,2
mrt_pjy,13,1,1,29.65,0
mrt_pjy,19,0,0,83.3,2
komuter,15,0,0,55.94,1
ets,23,1,0,0.0,0
komuter,22,0,1,66.16,2
lrt_ampang,9,0,0,92.05,3
ets,8,0,0,61.32,2
mrt_kajang,19,0,1,100.0,3
lrt_ampang,21,0,1,96.78,3
lrt_kj,9,0,0,100.0,3
lrt_ampang,19,0,0,100.0,3
lrt_kj,9,0,0,100.0,3
mrt_kajang,22,1,0,51.13,1
mrt_kajang,15,0,1,85.52,3
tebrau,20,0,1,61.8,2
lrt_ampang,18,0,0,96.7,3
lrt_kj,16,0,1,100.0,3
lrt_ampang,9,0,0,100.0,3
lrt_ampang,7,0,0,89.69,3
mrt_kajang,8,0,1,100.0,3
lrt_kj,21,1,0,37.81,1
lrt_ampang,6,0,1,98.85,3
tebrau,13,0,1,56.08,1
mrt_kajang,10,0,0,82.73,2
lrt_ampang,8,0,0,100.0,3
mrt_kajang,17,0,0,100.0,3
mrt_kajang,15,0,1,100.0,3
mrt_kajang,22,1,0,41.41,1
monorail,16,0,1,60.99,2
mrt_kajang,6,0,0,88.83,3
mrt_kajang,11,0,0,87.25,3
mrt_pjy,11,1,0,34.21,1
lrt_kj,12,0,0,82.38,2
lrt_ampang,9,0,0,100.0,3
mrt_kajang,8,1,1,69.12,2
lrt_kj,21,0,0,93.77,3
lrt_kj,8,0,0,100.0,3
mrt_kajang,18,0,0,100.0,3
mrt_kajang,8,0,0,100.0,3
lrt_kj,7,0,0,100.0,3
lrt_ampang,11,1,0,42.32,1
lrt_kj,11,0,0,100.0,3
mrt_pjy,9,0,0,90.05,3
lrt_kj,10,1,1,55.07,1
lrt_kj,16,1,0,36.69,1
lrt_kj,7,1,1,79.38,2
komuter,7,0,0,64.01,2
mrt_pjy,20,0,0,78.17,2
mrt_kajang,13,1,0,48.95,1
mrt_kajang,9,1,0,65.47,2
mrt_pjy,8,1,0,57.07,1
lrt_kj,8,0,0,98.14,3
mrt_kajang,19,0,0,96.54,3
mrt_kajang,15,1,0,34.88,1
mrt_kajang,12,0,0,80.99,2
lrt_kj,8,0,1,100.0,3
lrt_kj,7,0,0,100.0,3
mrt_kajang,12,0,0,84.58,2
lrt_ampang,12,1,0,37.49,1
mrt_pjy,8,0,1,100.0,3
mrt_pjy,10,0,0,60.48,2
lrt_kj,7,0,0,100.0,3
monorail,11,0,0,47.99,1
lrt_ampang,18,0,1,100.0,3
lrt_ampang,18,0,1,100.0,3
mrt_pjy,15,0,0,60.19,2
mrt_pjy,11,0,0,69.49,2
mrt_pjy,18,0,0,94.33,3
komuter,9,0,0,57.4,1
mrt_kajang,13,1,0,44.83,1
lrt_ampang,14,0,0,78.88,2
mrt_pjy,8,0,1,94.49,3
monorail,18,0,0,72.1,2
lrt_kj,8,0,0,89.77,3
mrt_kajang,23,0,0,68.64,2
mrt_pjy,18,1,0,53.97,1
lrt_kj,11,0,0,85.03,3
mrt_pjy,9,1,0,50.2,1
mrt_kajang,13,0,0,96.16,3
lrt_kj,20,0,0,81.04,2
mrt_kajang,17,0,0,100.0,3
komuter,6,1,0,21.69,0
mrt_kajang,8,0,1,100.0,3
lrt_kj,9,0,0,100.0,3
lrt_kj,15,1,1,50.67,1
lrt_ampang,6,0,1,96.22,3
lrt_ampang,18,1,0,64.4,2
mrt_kajang,17,0,0,97.74,3
lrt_kj,23,1,1,44.48,1
mrt_kajang,17,0,0,100.0,3
mrt_pjy,11,0,0,76.62,2
lrt_kj,8,0,0,100.0,3
mrt_kajang,8,0,0,100.0,3
lrt_kj,21,0,0,77.7,2
lrt_ampang,20,0,0,74.46,2
mrt_pjy,15,0,0,77.62,2
ets,17,1,0,47.88,1
mrt_kajang,12,1,1,56.39,1
lrt_kj,13,0,0,92.08,3
komuter,21,0,0,50.94,1
komuter_utara,6,0,1,53.04,1
komuter,19,0,0,76.42,2
monorail,8,0,1,73.51,2
lrt_kj,20,1,0,40.72,1
lrt_kj,12,0,0,80.14,2
mrt_pjy,19,0,1,100.0,3
lrt_kj,19,1,1,75.4,2
lrt_kj,17,1,1,77.2,2
mrt_kajang,8,0,0,100.0,3
mrt_pjy,20,1,0,36.88,1
mrt_pjy,7,0,0,68.91,2
mrt_pjy,6,0,1,77.3,2
mrt_kajang,7,0,0,100.0,3
mrt_kajang,15,1,0,46.15,1
mrt_kajang,19,1,0,64.11,2
lrt_kj,22,1,0,22.42,0
mrt_kajang,16,0,0,62.01,2
lrt_ampang,14,1,0,34.85,1
mrt_pjy,23,1,1,39.39,1
mrt_pjy,14,0,0,53.77,1
lrt_kj,12,0,0,87.3,3
lrt_ampang,18,0,0,92.49,3
lrt_ampang,15,0,0,82.53,2
lrt_kj,11,0,0,95.33,3
mrt_kajang,9,0,0,100.0,3
lrt_kj,13,1,0,49.9,1
komuter,19,0,0,61.19,2
lrt_ampang,17,0,0,91.24,3
lrt_ampang,13,1,1,54.6,1
lrt_kj,18,0,1,100.0,3
lrt_kj,9,0,1,100.0,3
mrt_pjy,21,1,0,33.14,1
lrt_kj,11,0,1,100.0,3
mrt_kajang,11,0,1,100.0,3
lrt_ampang,20,0,0,70.04,2
lrt_ampang,17,1,1,70.64,2
lrt_ampang,21,0,0,83.47,2
lrt_kj,14,0,0,97.79,3
mrt_kajang,10,1,1,49.23,1
lrt_ampang,14,1,0,41.83,1
mrt_kajang,20,0,0,81.93,2
monorail,15,0,0,46.45,1
mrt_kajang,13,1,0,41.17,1
lrt_kj,8,0,1,100.0,3
lrt_ampang,17,1,0,68.59,2
mrt_kajang,17,0,1,100.0,3
lrt_ampang,16,0,0,74.1,2
lrt_kj,17,0,0,100.0,3
monorail,9,0,1,90.67,3
mrt_pjy,6,1,0,20.28,0
intercity,16,0,0,36.78,1
komuter,15,0,0,48.56,1
mrt_kajang,22,1,0,41.25,1
lrt_kj,11,0,0,96.41,3
mrt_kajang,15,0,1,87.21,3
lrt_kj,7,0,1,100.0,3
mrt_kajang,17,1,1,83.29,2
mrt_kajang,22,0,0,84.14,2
mrt_pjy,23,1,1,27.19,0
lrt_kj,18,0,0,100.0,3
lrt_ampang,13,0,0,80.92,2
lrt_kj,8,0,0,100.0,3
lrt_ampang,8,0,0,88.13,3
lrt_kj,16,0,0,94.74,3
lrt_kj,19,0,0,100.0,3
mrt_pjy,17,0,0,92.71,3
lrt_ampang,9,1,0,62.61,2
mrt_kajang,14,0,1,81.62,2
mrt_kajang,15,0,0,82.77,2
mrt_pjy,21,1,0,26.91,0
mrt_pjy,23,1,1,29.48,0
mrt_pjy,15,0,1,72.91,2
komuter,8,0,0,55.3,1
mrt_pjy,9,0,0,88.57,3
mrt_kajang,18,0,1,100.0,3
mrt_kajang,6,0,0,81.37,2
mrt_kajang,16,0,0,81.75,2
mrt_pjy,14,0,0,73.92,2
mrt_pjy,16,0,0,71.41,2
lrt_kj,12,0,0,98.74,3
mrt_pjy,12,0,1,85.96,3
lrt_ampang,15,1,0,41.48,1
mrt_kajang,17,1,1,70.99,2
lrt_kj,17,0,0,100.0,3
mrt_kajang,9,1,0,54.33,1
lrt_ampang,15,1,0,45.58,1
mrt_pjy,6,0,0,61.97,2
tebrau,7,0,0,58.15,1
mrt_kajang,9,1,0,53.13,1
lrt_kj,22,0,0,94.08,3
lrt_ampang,13,0,1,77.11,2
mrt_kajang,6,1,0,32.7,1
mrt_kajang,9,0,0,100.0,3
mrt_kajang,16,0,0,80.65,2
mrt_kajang,16,0,0,96.22,3
mrt_pjy,17,0,0,88.92,3
mrt_kajang,19,1,1,82.82,2
monorail,10,0,0,48.11,1
lrt_kj,16,0,0,92.16,3
lrt_ampang,14,1,0,40.74,1
mrt_pjy,21,0,1,87.41,3
lrt_kj,9,0,0,100.0,3
mrt_kajang,21,0,0,83.04,2
mrt_pjy,15,0,0,70.99,2
mrt_kajang,15,0,0,83.45,2
mrt_kajang,12,0,1,97.04,3
mrt_kajang,17,1,1,80.66,2
mrt_pjy,8,0,0,83.82,2
komuter,11,1,0,16.58,0
lrt_kj,16,0,1,100.0,3
mrt_kajang,9,0,0,100.0,3
monorail,10,0,1,65.46,2
lrt_ampang,17,0,0,100.0,3
mrt_kajang,20,0,0,85.89,3
lrt_ampang,14,1,0,25.8,0
komuter,12,1,1,30.18,1
komuter_utara,7,0,0,60.04,2
mrt_kajang,10,1,1,56.39,1
monorail,7,0,1,86.15,3
mrt_pjy,18,1,0,43.58,1
lrt_ampang,18,1,0,74.17,2
lrt_kj,12,1,0,30.66,1
lrt_kj,7,0,0,100.0,3
mrt_pjy,18,0,1,100.0,3
mrt_kajang,17,0,0,100.0,3
lrt_kj,9,0,0,100.0,3
lrt_ampang,17,0,0,95.22,3
mrt_pjy,10,0,0,66.22,2
mrt_pjy,11,1,0,33.9,1
lrt_kj,19,0,0,100.0,3
monorail,14,1,0,18.61,0
lrt_ampang,17,0,1,100.0,3
mrt_kajang,15,0,0,89.95,3
mrt_pjy,8,0,0,91.93,3
mrt_pjy,19,1,0,55.7,1
mrt_kajang,19,0,0,100.0,3
mrt_pjy,11,0,0,82.58,2
lrt_ampang,8,1,0,49.2,1
lrt_ampang,16,0,0,68.33,2
mrt_pjy,14,0,0,58.2,1
lrt_kj,11,0,1,99.34,3
monorail,13,0,0,43.57,1
lrt_kj,18,0,1,100.0,3
lrt_ampang,20,0,1,79.23,2
mrt_pjy,17,0,0,91.91,3
lrt_kj,20,0,1,100.0,3
lrt_kj,17,1,1,80.8,2
mrt_kajang,16,0,0,87.12,3
mrt_pjy,18,0,1,100.0,3
