stop_id,stop_name,route_id,hour,is_weekend,is_raining,is_holiday,peak_period,station_pressure,event_intensity,headway_minutes,occupancy_percent,occupancy_level
KJ17,ABDULLAH HUKUM,KJ,13,0,0,0,0,3,0,9,48.01,3
PY28,TAMAN NAGA EMAS,PYL,3,0,0,0,0,0,0,13,42.03,3
MR10,CHOW KIT,MR,22,0,0,0,0,0,0,13,39.38,3
KG14,SEMANTAN,MRT,5,0,0,0,0,0,0,16,55.22,3
PY12,SRI DELIMA,PYL,16,1,0,0,1,0,0,11,32.76,3
KJ35,ALAM MEGAH,KJ,23,1,0,0,0,0,1,15,37.71,3
SP5,SULTAN ISMAIL,PH,22,0,0,0,0,0,0,16,49.65,3
SP15,BANDAR TASIK SELATAN,PH,12,0,0,0,0,2,0,12,48.22,3
KG35,KAJANG,MRT,20,1,0,0,1,0,0,10,42.13,3
KG15,MUZIUM NEGARA,MRT,20,0,1,0,0,0,0,13,56.29,3
BRT1,SUNWAY-SETIA JAYA,BRT,14,1,0,0,1,0,0,13,35.58,3
AG18,AMPANG,AG,18,0,0,0,3,0,0,4,63.09,4
KJ18,KERINCHI,KJ,18,1,0,0,1,0,0,10,35.67,3
KJ37,PUTRA HEIGHTS,KJ,16,0,1,0,2,1,0,6,71.47,4
SP13,SALAK SELATAN,PH,22,0,0,0,0,0,0,18,54.71,3
AG15,PANDAN INDAH,AG,2,0,0,0,0,0,1,11,54.31,3
KG16,PASAR SENI,MRT,20,0,0,0,0,4,1,13,80.08,4
BRT7,USJ7,BRT,15,1,1,0,1,1,0,13,42.55,3
KJ6,JELATEK,KJ,2,0,0,0,0,0,0,13,45.36,3
SP12,CHERAS,PH,19,0,0,0,2,0,0,7,60.5,4
KG28,SRI RAYA,MRT,16,0,1,0,2,0,0,4,63.5,4
PY09,METRO PRIMA,PYL,5,0,1,0,0,0,0,15,63.89,4
AG8,PLAZA RAKYAT,AG,2,0,0,0,0,1,0,15,53.77,3
KG08,MUTIARA DAMANSARA,MRT,14,0,0,0,0,0,0,10,45.51,3
SP20,MUHIBBAH,PH,18,1,0,0,1,0,0,12,43.06,3
KJ3,WANGSA MAJU,KJ,3,0,1,0,0,2,0,14,57.57,3
MR3,MAHARAJALELA,MR,1,0,0,0,0,0,0,16,42.03,3
PY24,CHAN SOW LIN,PYL,12,0,0,0,0,1,1,8,58.15,4
PY27,KUCHAI,PYL,1,1,0,0,0,0,0,10,37.46,3
AG11,CHAN SOW LIN,AG,1,0,0,0,0,1,1,18,70.33,4
PY04,SUNGAI BULOH,PYL,14,0,0,0,0,0,0,8,32.03,3
AG16,CEMPAKA,AG,22,0,1,0,0,0,0,14,51.28,3
PY17,TITIWANGSA,PYL,14,0,0,0,0,4,0,9,69.55,4
MR11,TITIWANGSA,MR,4,0,0,0,0,4,0,16,66.42,4
KJ18,KERINCHI,KJ,4,0,1,0,0,0,0,11,42.19,3
KG09,BANDAR UTAMA,MRT,22,1,0,0,0,3,0,12,58.81,4
SP27,BANDAR PUTERI,PH,16,0,0,0,2,0,0,5,52.65,3
SP16,SUNGAI BESI,PH,12,0,0,0,0,1,0,12,45.73,3
SP17,BUKIT JALIL,PH,13,0,0,0,0,2,0,10,51.59,3
KJ24,KELANA JAYA,KJ,1,0,0,0,0,0,0,15,56.88,3
MR8,BUKIT NANAS,MR,1,0,0,0,0,0,0,16,48.32,3
SP5,SULTAN ISMAIL,PH,3,0,0,0,0,0,0,15,48.75,3
PY24,CHAN SOW LIN,PYL,5,0,0,0,0,1,0,15,65.92,4
SP5,SULTAN ISMAIL,PH,18,1,1,0,1,0,0,8,43.28,3
KJ1,GOMBAK,KJ,21,1,0,0,1,0,0,8,26.86,2
PY24,CHAN SOW LIN,PYL,19,0,0,0,2,1,0,4,66.66,4
PY17,TITIWANGSA,PYL,2,1,0,0,0,4,0,10,61.52,4
PY09,METRO PRIMA,PYL,1,0,0,0,0,0,0,12,45.33,3
MR10,CHOW KIT,MR,3,0,0,0,0,0,0,10,33.36,3
KJ31,USJ 7,KJ,22,1,0,0,0,1,0,10,37.33,3
BRT2,MENTARI,BRT,22,0,0,0,0,0,0,15,48.37,3
PY08,SRI DAMANSARA TIMUR,PYL,1,0,1,0,0,0,0,15,62.66,4
KG05,KWASA SENTRAL,MRT,18,0,0,0,3,0,0,3,65.42,4
KG16,PASAR SENI,MRT,13,1,1,0,1,4,1,10,81.71,4
KJ1,GOMBAK,KJ,1,0,0,0,0,0,0,13,35.07,3
KG04,KWASA DAMANSARA,MRT,2,0,0,0,0,1,0,13,53.15,3
KG15,MUZIUM NEGARA,MRT,21,0,1,0,0,0,0,14,57.41,3
KJ26,ARA DAMANSARA,KJ,5,1,0,0,0,0,0,13,27.38,2
PY33,SERDANG JAYA,PYL,17,0,0,0,3,0,0,4,65.35,4
KG07,SURIAN,MRT,14,0,0,0,0,0,0,7,42.67,3
KJ34,USJ 21,KJ,17,0,0,0,2,0,0,6,62.43,4
PY20,AMPANG PARK,PYL,3,0,0,0,0,0,0,11,34.6,3
AG7,MASJID JAMEK,AG,17,0,0,0,2,4,1,7,93.44,5
PY01,KWASA DAMANSARA,PYL,12,0,0,0,0,1,0,9,40.19,3
KG34,STADIUM KAJANG,MRT,1,0,0,0,0,2,0,16,69.35,4
SP7,MASJID JAMEK,PH,20,1,0,0,1,4,2,8,77.58,4
BRT5,SunU-Monash,BRT,16,0,0,0,2,0,0,8,59.86,4
KG25,TAMAN MUTIARA,MRT,5,1,1,0,0,0,0,13,47.13,3
PY37,PUTRA PERMAI,PYL,21,0,0,0,0,0,0,16,42.29,3
KG09,BANDAR UTAMA,MRT,5,0,0,0,0,3,0,10,61.23,4
SP18,SRI PETALING,PH,3,0,0,0,0,0,0,17,52.79,3
KG23,TAMAN PERTAMA,MRT,0,0,0,0,0,0,0,15,52.03,3
KJ13,MASJID JAMEK,KJ,14,0,1,0,0,4,0,8,64.06,4
MR11,TITIWANGSA,MR,1,0,0,0,0,4,0,18,77.03,4
PY07,SRI DAMANSARA SENTRAL,PYL,19,1,0,0,1,0,0,9,40.86,3
SP17,BUKIT JALIL,PH,2,0,0,0,0,2,0,13,55.84,3
AG3,TITIWANGSA,AG,3,1,0,0,0,4,0,14,49.27,3
SP12,CHERAS,PH,5,1,1,0,0,0,0,14,46.2,3
KJ17,ABDULLAH HUKUM,KJ,18,0,0,0,3,3,2,3,100.0,5
SP10,PUDU,PH,22,0,1,0,0,0,0,13,52.02,3
SP5,SULTAN ISMAIL,PH,5,1,1,0,0,0,0,14,37.44,3
PY39,CYBERJAYA UTARA,PYL,16,0,0,0,1,0,1,8,51.72,3
BRT6,SOUTH QUAY-USJ 1,BRT,22,0,0,0,0,0,0,15,36.38,3
BRT4,SUNMED,BRT,2,0,1,0,0,0,0,11,47.32,3
AG7,MASJID JAMEK,AG,1,0,0,0,0,4,0,16,73.41,4
KJ36,SUBANG ALAM,KJ,15,0,1,0,0,0,1,8,49.2,3
SP2,SENTUL,PH,1,0,1,0,0,0,0,16,49.61,3
MR1,KL SENTRAL,MR,23,1,0,0,0,4,0,11,52.5,3
KJ30,SS 18,KJ,4,0,0,0,0,0,0,11,44.91,3
MR1,KL SENTRAL,MR,13,1,0,0,1,4,1,9,70.31,4
PY03,KAMPUNG SELAMAT,PYL,15,0,0,0,0,0,0,10,34.62,3
KG15,MUZIUM NEGARA,MRT,5,1,0,0,0,0,1,11,37.78,3
PY01,KWASA DAMANSARA,PYL,3,0,0,0,0,1,0,10,41.42,3
AG8,PLAZA RAKYAT,AG,15,0,1,0,0,1,0,9,48.23,3
PY18,HOSPITAL KUALA LUMPUR,PYL,0,0,0,0,0,0,0,13,51.16,3
MR5,IMBI,MR,16,0,0,0,2,0,0,7,48.8,3
KG18A,BUKIT BINTANG,MRT,22,0,0,0,0,3,0,14,73.39,4
BRT5,SunU-Monash,BRT,17,1,0,0,1,0,0,12,36.89,3
SP10,PUDU,PH,5,0,0,0,0,0,0,18,57.41,3
KJ7,DATO' KERAMAT,KJ,13,0,0,0,0,0,0,9,40.17,3
AG16,CEMPAKA,AG,21,0,0,0,0,0,0,15,53.07,3
KJ14,PASAR SENI,KJ,2,0,0,0,0,4,0,10,70.04,4
KJ11,KAMPUNG BARU - CBP COOPBANK PERTAMA,KJ,17,0,0,0,3,0,1,3,68.76,4
SP21,ALAM SUTERA,PH,18,0,0,0,3,0,0,5,72.08,4
SP15,BANDAR TASIK SELATAN,PH,23,0,0,0,0,2,0,17,58.02,4
KG25,TAMAN MUTIARA,MRT,4,0,1,0,0,0,0,10,49.46,3
AG1,SENTUL TIMUR,AG,23,1,1,0,0,0,0,15,41.2,3
KG17,MERDEKA,MRT,1,0,1,0,0,1,0,12,68.61,4
MR3,MAHARAJALELA,MR,17,0,1,0,2,0,0,6,57.56,3
PY11,JINJANG,PYL,14,0,0,0,0,0,0,11,41.14,3
SP28,PUCHONG PERDANA,PH,18,0,0,0,2,0,0,7,52.47,3
KJ29,SS 15,KJ,0,1,1,0,0,2,0,16,57.71,3
SP16,SUNGAI BESI,PH,0,0,0,0,0,1,0,13,51.0,3
KG05,KWASA SENTRAL,MRT,14,1,0,0,1,0,0,9,39.82,3
KG23,TAMAN PERTAMA,MRT,3,0,0,0,0,0,0,12,43.87,3
KJ21,ASIA JAYA,KJ,22,0,1,0,0,0,0,11,51.0,3
AG4,PWTC,AG,15,1,0,0,1,0,0,10,28.93,2
MR4,HANG TUAH,MR,12,0,1,0,0,4,0,12,68.31,4
KJ12,DANG WANGI,KJ,15,0,0,0,0,0,0,7,33.79,3
KG05,KWASA SENTRAL,MRT,19,0,0,0,0,0,0,7,35.87,3
BRT6,SOUTH QUAY-USJ 1,BRT,14,1,1,0,1,0,1,9,38.07,3
PY11,JINJANG,PYL,4,0,0,0,0,0,1,13,53.77,3
SP1,SENTUL TIMUR,PH,20,0,1,0,0,0,0,18,59.2,4
KG20,TUN RAZAK EXCHANGE,MRT,19,0,0,0,2,4,1,6,94.25,5
PY22,CONLAY,PYL,2,0,1,0,0,0,0,10,45.54,3
KG08,MUTIARA DAMANSARA,MRT,17,0,0,0,3,0,0,3,69.02,4
MR7,RAJA CHULAN,MR,18,0,0,0,3,0,0,5,59.43,4
PY19,RAJA UDA,PYL,22,0,1,0,0,0,0,16,52.56,3
BRT7,USJ7,BRT,18,0,0,0,3,1,1,8,78.68,4
AG7,MASJID JAMEK,AG,17,0,0,0,2,4,2,7,100.0,5
KJ15,KL SENTRAL - REDONE,KJ,20,0,0,0,0,4,1,10,77.62,4
PY36,TAMAN EQUINE,PYL,1,0,0,0,0,0,0,11,52.32,3
KG30,BATU 11 CHERAS,MRT,4,1,1,0,0,0,0,11,39.17,3
SP31,PUTRA HEIGHTS,PH,21,0,0,0,0,1,0,11,51.47,3
SP13,SALAK SELATAN,PH,12,1,0,0,1,0,0,7,37.27,3
SP3,TITIWANGSA,PH,13,0,0,0,0,4,0,8,58.87,4
SP2,SENTUL,PH,2,0,1,0,0,0,0,14,53.47,3
KJ7,DATO' KERAMAT,KJ,16,1,0,0,1,0,0,10,32.37,3
KJ24,KELANA JAYA,KJ,1,1,0,0,0,0,0,10,31.56,2
KJ37,PUTRA HEIGHTS,KJ,22,0,0,0,0,1,0,15,50.4,3
KJ30,SS 18,KJ,21,0,0,0,0,0,0,11,47.52,3
KJ13,MASJID JAMEK,KJ,20,0,0,0,0,4,1,14,84.69,5
SP25,PUSAT BANDAR PUCHONG,PH,3,0,0,0,0,0,0,16,47.41,3
PY36,TAMAN EQUINE,PYL,18,0,1,0,3,0,0,4,73.11,4
PY32,SERDANG RAYA SELATAN,PYL,1,1,0,0,0,0,0,10,25.74,2
KG33,SUNGAI JERNIH,MRT,4,1,1,0,0,0,0,12,41.65,3
KJ24,KELANA JAYA,KJ,15,0,0,0,0,0,0,7,36.62,3
PY27,KUCHAI,PYL,15,0,0,0,0,0,0,11,46.1,3
KG22,MALURI,MRT,21,0,0,0,0,1,0,10,48.47,3
KG22,MALURI,MRT,23,0,1,0,0,1,0,11,55.09,3
PY04,SUNGAI BULOH,PYL,5,1,0,0,0,0,0,10,27.54,2
KG13,PUSAT BANDAR DAMANSARA,MRT,0,0,0,0,0,0,0,14,49.85,3
KJ31,USJ 7,KJ,21,1,0,0,1,1,0,10,45.72,3
PY19,RAJA UDA,PYL,13,0,0,0,0,0,0,7,28.52,2
MR3,MAHARAJALELA,MR,20,1,0,0,1,0,0,10,32.88,3
SP6,BANDARAYA - UOB,PH,21,0,0,0,0,0,1,14,54.48,3
PY36,TAMAN EQUINE,PYL,22,0,1,0,0,0,0,16,63.6,4
KJ34,USJ 21,KJ,1,0,1,0,0,0,0,14,56.59,3
PY07,SRI DAMANSARA SENTRAL,PYL,17,0,1,0,2,0,0,5,60.83,4
KJ11,KAMPUNG BARU - CBP COOPBANK PERTAMA,KJ,12,0,0,0,0,0,0,9,38.07,3
KG24,TAMAN MIDAH,MRT,12,0,0,0,0,0,0,9,42.45,3
SP14,BANDAR TUN RAZAK,PH,0,0,0,0,0,0,0,13,35.75,3
KJ31,USJ 7,KJ,19,0,1,0,0,1,0,7,52.51,3
SP5,SULTAN ISMAIL,PH,3,0,0,0,0,0,0,16,51.3,3
PY05,DAMANSARA DAMAI,PYL,1,0,0,0,0,0,0,14,52.13,3
PY17,TITIWANGSA,PYL,19,0,0,0,2,4,1,7,100.0,5
KG26,TAMAN CONNAUGHT,MRT,5,0,0,0,0,0,0,16,51.89,3
KG21,COCHRANE,MRT,3,0,0,0,0,0,0,13,43.09,3
PY22,CONLAY,PYL,5,0,0,0,0,0,0,10,43.72,3
PY39,CYBERJAYA UTARA,PYL,5,0,1,0,0,0,0,11,45.94,3
KJ7,DATO' KERAMAT,KJ,1,0,0,0,0,0,0,12,40.25,3
AG3,TITIWANGSA,AG,20,0,0,0,0,4,1,15,73.14,4
KG14,SEMANTAN,MRT,14,1,0,0,1,0,0,10,31.99,2
KJ12,DANG WANGI,KJ,1,1,0,0,0,0,0,12,28.83,2
SP9,HANG TUAH,PH,4,0,0,0,0,4,0,18,71.43,4
SP22,KINRARA,PH,2,0,0,0,0,0,0,11,44.77,3
MR5,IMBI,MR,12,1,0,0,1,0,0,8,24.81,2
KG04,KWASA DAMANSARA,MRT,13,1,0,0,1,1,0,10,48.91,3
KG05,KWASA SENTRAL,MRT,2,1,1,0,0,0,0,11,37.69,3
KJ21,ASIA JAYA,KJ,13,1,0,0,1,0,0,8,28.79,2
PY29,SUNGAI BESI,PYL,23,0,0,0,0,1,0,10,40.13,3
BRT5,SunU-Monash,BRT,2,0,0,1,0,0,0,11,50.4,3
BRT2,MENTARI,BRT,2,1,1,0,0,0,0,14,35.04,3
AG4,PWTC,AG,0,0,1,0,0,0,0,15,47.26,3
KG08,MUTIARA DAMANSARA,MRT,5,0,0,0,0,0,0,11,44.49,3
PY12,SRI DELIMA,PYL,21,0,0,0,0,0,0,12,39.03,3
PY01,KWASA DAMANSARA,PYL,15,0,0,0,0,1,0,10,49.2,3
SP9,HANG TUAH,PH,0,1,1,0,0,4,0,12,49.44,3
SP21,ALAM SUTERA,PH,15,0,0,0,0,0,0,11,39.69,3
KG13,PUSAT BANDAR DAMANSARA,MRT,14,0,0,0,0,0,0,7,31.82,2
KJ33,WAWASAN,KJ,13,1,0,0,1,0,0,8,41.78,3
KJ5,SETIAWANGSA,KJ,13,0,0,0,0,0,0,8,34.82,3
SP7,MASJID JAMEK,PH,1,0,0,0,0,4,0,10,61.72,4
KG21,COCHRANE,MRT,14,1,0,0,1,0,0,10,32.61,3
KJ37,PUTRA HEIGHTS,KJ,4,0,1,0,0,1,0,16,66.17,4
BRT3,SUNWAY LAGOON,BRT,15,0,0,0,0,0,0,11,38.67,3
KG09,BANDAR UTAMA,MRT,5,0,0,0,0,3,0,14,65.8,4
BRT6,SOUTH QUAY-USJ 1,BRT,20,0,0,0,0,0,0,17,44.9,3
MR11,TITIWANGSA,MR,4,0,1,0,0,4,0,18,82.67,5
SP24,IOI PUCHONG JAYA,PH,18,0,0,0,3,0,0,4,51.22,3
KJ9,AMPANG PARK,KJ,20,1,0,0,1,0,0,7,37.97,3
PY28,TAMAN NAGA EMAS,PYL,16,0,1,0,2,0,0,4,55.3,3
MR8,BUKIT NANAS,MR,15,0,0,0,0,0,0,8,36.97,3
AG3,TITIWANGSA,AG,2,0,0,0,0,4,0,18,66.55,4
PY29,SUNGAI BESI,PYL,13,1,1,0,1,1,1,11,57.63,3
PY33,SERDANG JAYA,PYL,0,1,0,0,0,0,0,11,28.04,2
SP24,IOI PUCHONG JAYA,PH,19,1,0,0,1,0,0,11,34.96,3
KJ18,KERINCHI,KJ,17,1,0,0,1,0,0,8,23.78,2
SP25,PUSAT BANDAR PUCHONG,PH,13,0,0,0,0,0,0,9,34.52,3
SP12,CHERAS,PH,23,0,1,0,0,0,0,15,61.81,4
KG13,PUSAT BANDAR DAMANSARA,MRT,0,0,0,0,0,0,0,15,44.75,3
KJ9,AMPANG PARK,KJ,14,1,0,0,1,0,0,10,41.14,3
PY40,CYBERJAYA CITY CENTRE,PYL,16,1,1,0,1,0,0,10,38.25,3
AG6,BANDARAYA - UOB,AG,21,0,0,0,0,0,1,14,48.06,3
AG7,MASJID JAMEK,AG,20,0,0,0,0,4,1,17,78.22,4
SP14,BANDAR TUN RAZAK,PH,22,0,0,0,0,0,0,18,49.04,3
KJ27,CGC GLENMARIE,KJ,4,0,0,0,0,0,0,15,48.66,3
AG5,SULTAN ISMAIL,AG,21,1,0,0,1,0,0,10,33.5,3
SP5,SULTAN ISMAIL,PH,18,0,0,0,3,0,0,4,66.16,4
KG30,BATU 11 CHERAS,MRT,15,0,0,0,0,0,0,8,37.15,3
KG09,BANDAR UTAMA,MRT,4,0,1,0,0,3,0,11,72.24,4
KJ2,TAMAN MELATI,KJ,19,1,0,0,1,0,0,8,31.69,2
SP22,KINRARA,PH,20,0,0,0,0,0,0,11,48.44,3
KJ34,USJ 21,KJ,22,0,0,0,0,0,0,12,48.56,3
PY41,PUTRAJAYA SENTRAL,PYL,3,1,1,0,0,0,0,12,36.91,3
KJ29,SS 15,KJ,13,0,0,0,0,2,0,7,40.15,3
KJ7,DATO' KERAMAT,KJ,22,1,0,0,0,0,0,13,38.99,3
KJ35,ALAM MEGAH,KJ,2,0,1,0,0,0,0,10,43.91,3
MR3,MAHARAJALELA,MR,13,0,0,0,0,0,0,9,28.4,2
BRT4,SUNMED,BRT,0,0,0,0,0,0,0,11,37.51,3
SP4,PWTC,PH,23,1,0,0,0,0,0,13,32.78,3
PY11,JINJANG,PYL,3,0,0,0,0,0,0,15,44.72,3
BRT5,SunU-Monash,BRT,4,1,0,0,0,0,0,13,37.31,3
PY04,SUNGAI BULOH,PYL,15,1,0,0,1,0,0,10,37.53,3
PY40,CYBERJAYA CITY CENTRE,PYL,3,0,0,0,0,0,0,16,46.33,3
PY31,SERDANG RAYA UTARA,PYL,20,0,0,0,0,0,0,12,46.05,3
PY12,SRI DELIMA,PYL,17,0,0,0,2,0,0,5,47.96,3
MR8,BUKIT NANAS,MR,12,0,0,0,0,0,0,10,42.57,3
AG11,CHAN SOW LIN,AG,12,1,1,0,1,1,0,11,48.14,3
SP11,CHAN SOW LIN,PH,20,0,0,0,0,1,0,15,57.52,3
SP8,PLAZA RAKYAT,PH,13,0,1,0,0,1,0,9,54.94,3
KG27,TAMAN SUNTEX,MRT,4,1,0,0,0,0,1,14,49.41,3
SP11,CHAN SOW LIN,PH,20,0,1,0,0,1,0,17,74.52,4
MR1,KL SENTRAL,MR,22,0,0,0,0,4,0,13,70.38,4
PY15,JALAN IPOH,PYL,20,1,0,0,1,0,0,9,39.48,3
PY09,METRO PRIMA,PYL,5,0,1,0,0,0,0,15,62.21,4
KJ24,KELANA JAYA,KJ,18,0,0,0,2,0,0,5,57.23,3
MR1,KL SENTRAL,MR,20,1,0,0,1,4,1,12,76.22,4
KJ25,LEMBAH SUBANG,KJ,1,0,0,0,0,0,0,11,49.87,3
AG13,MALURI,AG,13,0,1,0,0,1,0,10,56.49,3
KJ1,GOMBAK,KJ,4,0,1,1,0,0,0,18,59.92,4
KG18A,BUKIT BINTANG,MRT,17,0,0,0,3,3,1,4,100.0,5
PY31,SERDANG RAYA UTARA,PYL,3,1,0,0,0,0,0,11,33.08,3
SP28,PUCHONG PERDANA,PH,0,0,0,0,0,0,0,12,42.06,3
SP15,BANDAR TASIK SELATAN,PH,1,0,0,0,0,2,1,10,51.19,3
PY24,CHAN SOW LIN,PYL,3,1,0,0,0,1,0,11,42.18,3
MR10,CHOW KIT,MR,14,1,0,0,1,0,0,10,26.43,2
PY37,PUTRA PERMAI,PYL,21,0,0,0,0,0,0,14,37.74,3
MR4,HANG TUAH,MR,3,0,1,0,0,4,1,13,77.76,4
KJ9,AMPANG PARK,KJ,18,0,0,0,3,0,0,3,66.62,4
KG15,MUZIUM NEGARA,MRT,0,0,1,0,0,0,0,11,46.3,3
KG21,COCHRANE,MRT,2,0,1,0,0,0,0,15,49.53,3
PY22,CONLAY,PYL,23,0,1,0,0,0,0,10,43.24,3
KG12,PHILEO DAMANSARA,MRT,0,0,0,0,0,0,0,14,42.07,3
KG23,TAMAN PERTAMA,MRT,0,0,0,0,0,0,0,14,49.38,3
KJ26,ARA DAMANSARA,KJ,23,0,0,0,0,0,0,17,43.11,3
PY05,DAMANSARA DAMAI,PYL,1,0,0,0,0,0,0,14,49.8,3
KJ21,ASIA JAYA,KJ,19,1,0,0,1,0,0,8,32.18,3
KG13,PUSAT BANDAR DAMANSARA,MRT,5,0,0,0,0,0,0,15,47.8,3
KG18A,BUKIT BINTANG,MRT,2,0,0,0,0,3,0,10,70.18,4
PY40,CYBERJAYA CITY CENTRE,PYL,2,1,0,0,0,0,0,14,35.39,3
AG1,SENTUL TIMUR,AG,16,0,0,0,1,0,0,12,54.5,3
KJ13,MASJID JAMEK,KJ,14,1,0,0,1,4,1,7,70.05,4
KJ2,TAMAN MELATI,KJ,22,0,0,0,0,0,0,18,48.49,3
KG29,BANDAR TUN HUSSEIN ONN,MRT,5,0,0,0,0,0,0,13,41.75,3
KJ33,WAWASAN,KJ,18,0,1,0,2,0,0,5,61.21,4
PY41,PUTRAJAYA SENTRAL,PYL,18,0,1,0,3,0,0,4,69.33,4
SP13,SALAK SELATAN,PH,0,0,0,0,0,0,0,14,51.78,3
MR9,MEDAN TUANKU,MR,1,0,0,0,0,0,0,13,44.07,3
KG22,MALURI,MRT,23,0,0,0,0,1,0,14,57.94,3
AG5,SULTAN ISMAIL,AG,17,0,1,0,2,0,0,5,52.92,3
SP24,IOI PUCHONG JAYA,PH,3,0,1,0,0,0,0,10,41.24,3
PY01,KWASA DAMANSARA,PYL,13,1,0,0,1,1,0,8,40.0,3
PY12,SRI DELIMA,PYL,23,1,0,0,0,0,0,12,27.15,2
SP24,IOI PUCHONG JAYA,PH,13,0,1,0,0,0,0,7,32.2,3
AG1,SENTUL TIMUR,AG,3,0,0,0,0,0,0,16,52.45,3
KG33,SUNGAI JERNIH,MRT,5,0,0,0,0,0,0,14,47.04,3
SP14,BANDAR TUN RAZAK,PH,18,0,0,0,2,0,0,5,44.35,3
PY03,KAMPUNG SELAMAT,PYL,5,0,1,0,0,0,0,14,47.52,3
KJ29,SS 15,KJ,2,1,0,0,0,2,0,18,54.93,3
SP18,SRI PETALING,PH,15,0,0,0,0,0,0,9,39.41,3
PY17,TITIWANGSA,PYL,15,0,0,0,0,4,0,7,60.78,4
MR5,IMBI,MR,22,0,0,0,0,0,0,16,49.75,3
PY36,TAMAN EQUINE,PYL,5,0,0,0,0,0,0,10,44.79,3
KJ6,JELATEK,KJ,12,0,1,0,0,0,0,8,46.14,3
KJ22,TAMAN PARAMOUNT,KJ,23,0,0,0,0,0,0,13,51.33,3
KG34,STADIUM KAJANG,MRT,23,1,1,0,0,2,0,11,53.79,3
KG09,BANDAR UTAMA,MRT,3,0,0,0,0,3,0,10,66.24,4
SP1,SENTUL TIMUR,PH,14,0,0,0,0,0,0,11,40.89,3
PY27,KUCHAI,PYL,13,0,0,0,0,0,0,8,37.74,3
PY08,SRI DAMANSARA TIMUR,PYL,12,0,0,0,0,0,0,8,40.57,3
KG09,BANDAR UTAMA,MRT,13,0,0,0,0,3,0,8,58.79,4
KG04,KWASA DAMANSARA,MRT,18,0,0,0,3,1,0,4,73.17,4
PY20,AMPANG PARK,PYL,19,1,1,0,1,0,0,10,41.41,3
MR3,MAHARAJALELA,MR,17,0,0,0,3,0,0,5,60.14,4
KJ23,TAMAN BAHAGIA,KJ,22,0,0,0,0,0,0,12,50.0,3
KG18A,BUKIT BINTANG,MRT,5,0,0,0,0,3,0,16,78.51,4
PY40,CYBERJAYA CITY CENTRE,PYL,19,1,0,0,1,0,0,11,33.08,3
KG04,KWASA DAMANSARA,MRT,0,0,1,0,0,1,0,16,67.7,4
PY15,JALAN IPOH,PYL,19,0,0,0,0,0,0,9,38.84,3
PY05,DAMANSARA DAMAI,PYL,18,1,0,0,1,0,0,11,39.56,3
SP9,HANG TUAH,PH,0,0,0,0,0,4,0,18,70.07,4
PY14,KENTOMEN,PYL,3,1,0,0,0,0,0,11,34.48,3
SP6,BANDARAYA - UOB,PH,19,0,0,0,0,0,0,7,31.79,2
KJ6,JELATEK,KJ,19,1,0,0,1,0,0,10,33.51,3
PY13,KAMPUNG BATU,PYL,18,1,0,0,1,0,1,10,41.47,3
AG14,PANDAN JAYA,AG,22,0,1,0,0,0,0,11,43.91,3
MR9,MEDAN TUANKU,MR,2,0,0,0,0,0,0,10,34.46,3
MR9,MEDAN TUANKU,MR,3,0,1,0,0,0,0,16,54.09,3
KJ18,KERINCHI,KJ,20,0,0,0,0,0,0,12,33.89,3
MR1,KL SENTRAL,MR,19,0,0,0,2,4,2,7,100.0,5
KG14,SEMANTAN,MRT,12,0,0,0,0,0,0,10,41.03,3
SP6,BANDARAYA - UOB,PH,20,0,0,0,0,0,0,11,42.62,3
MR11,TITIWANGSA,MR,21,0,0,0,0,4,1,12,70.64,4
PY20,AMPANG PARK,PYL,5,0,0,0,0,0,1,13,49.8,3
PY10,KEPONG BARU,PYL,20,0,1,0,0,0,0,12,42.69,3
SP14,BANDAR TUN RAZAK,PH,17,0,1,0,3,0,0,5,66.08,4
KJ11,KAMPUNG BARU - CBP COOPBANK PERTAMA,KJ,3,0,0,0,0,0,0,14,44.85,3
PY40,CYBERJAYA CITY CENTRE,PYL,21,0,1,0,0,0,0,11,45.5,3
SP6,BANDARAYA - UOB,PH,15,0,0,0,0,0,0,9,34.79,3
AG4,PWTC,AG,5,0,0,0,0,0,0,12,38.75,3
AG11,CHAN SOW LIN,AG,3,1,1,0,0,1,0,16,48.32,3
PY29,SUNGAI BESI,PYL,15,0,0,0,0,1,0,8,36.96,3
MR8,BUKIT NANAS,MR,12,0,1,0,0,0,0,10,47.17,3
AG12,MIHARJA,AG,22,1,0,0,0,0,0,10,21.59,2
BRT7,USJ7,BRT,23,0,0,0,0,1,1,15,53.59,3
AG2,SENTUL,AG,12,0,1,0,0,0,0,9,44.99,3
AG5,SULTAN ISMAIL,AG,23,0,1,0,0,0,0,10,36.87,3
KJ24,KELANA JAYA,KJ,2,0,0,0,0,0,0,10,45.41,3
PY21,PERSIARAN KLCC,PYL,1,0,0,0,0,3,0,13,57.91,3
SP29,PUCHONG PRIMA,PH,4,1,0,0,0,0,0,18,44.31,3
KG12,PHILEO DAMANSARA,MRT,22,0,0,0,0,0,0,16,47.67,3
PY12,SRI DELIMA,PYL,23,0,0,0,0,0,0,11,37.91,3
AG2,SENTUL,AG,15,0,0,0,0,0,0,8,40.87,3
SP10,PUDU,PH,19,0,0,0,2,0,0,5,48.89,3
KG20,TUN RAZAK EXCHANGE,MRT,20,1,1,0,1,4,1,7,74.56,4
